address,community_id
0x3f9af992333ce1e6896bc02a9b64949200a70233,0
0x568dc284ffe943508a563b78387fe73084e4a50c,0
0xde6e8a94e1c70b82b5e3dfd1b1cf1a7b00766df1,0
0x00559f5ac3f93f44411a80a6cd74e7df4fd4c5f5,0
0x00e724a449e943c4c81847ac3fba006790fe2e78,0
0x970a8d96797afc4ffa276145e2bee6b1767b26f6,0
0x821e8a9f304cb78d4c74d39bd8d350be9dc8431e,0
0x8aae8318d1cff72f92eb96a9a25ddba1903ce0be,0
0x91ae41f634084b7b41a67d29e320ad623e9daf1e,0
0xf7850375d64ea972e372c082b7ceff09f1cce3cd,0
0xae665d2da8b3b47b2021679e3a11a5d74e7cec21,0
0x10d23399ade64148c16be9cba4357970b1eb3c37,0
0x598c174d1684436cbcdcb23b3648e85da00fb618,0
0x6176459ef3d18946d67109ce2c28deab99eda09a,0
0x6d68822d0615192959d937de49350605be4b9919,0
0xc93c13f12053d57756ffc32382bb232dbd65ca07,0
0xa80be5b8d05723b438ec69a0b3d8f5cf0bf7b9de,0
0xa5a9dbe158cce8038fce51a6f529675ec8463233,0
0x8eae39d9aad65412637819dba3ae66608b6b350c,0
0xfbbf62fb01587b8c5e80be3d21ff47a8c81a3a78,0
0xfd48d06f1e96d961d009cba7863df7f3f0aa4945,0
0xb9d1dd77828127366b4b68165054827439293695,0
0xbe13e739da70d15521b73d9ab6a187970b86056a,0
0x737fcfb493a1735b1d92edb7c48735c7424b71d6,0
0x1a1ae976f25f122c3ace343e48d8614c4da0bab0,0
0xf64f9dbd21356403e38e1ef6cc596e9899251349,0
0x6d22889238059111bfde54df013b8e1de9f8a99d,0
0xe2640de50bb31a36b50206cfcd87c528f0289a90,0
0x83c9731958178e36f4d9637e08d294d386bfba38,0
0x2b6c4cc5579d72e6e7cbe7ec3b467f6f8a2b576d,0
0x67f262bfd893a0c158740e2d47e1a5eec98c11d8,0
0xc3587c7938d24d0bd67da3aa3f90db43e0a1081f,0
0x1af28f5a1a6f2e9bb722a94aa925730633ebabca,0
0x3e831967529ff5ef8820fb61b777d6cada0cf861,0
0xf2be57d968076318ba8f0327152ff6e21ed6f7ee,0
0x39830886342eafeaf345716f82d743f90eb358f5,0
0x5156633ebeb6dc72fd8c4583124cd7ff8329fd7e,0
0xcbb9653ad8d93eee1fa74c6bf40dda3427c78a23,0
0xba8a692a7ef15045ca17dc573cf4c162294e69c5,0
0x0c2942ea2c5c222aaef0f58d9159bfc248c1b9da,0
0xeee1a2941221b113a56878cf41d7f0fa059cfbb9,0
0x856aededb57ac8f664f0cb0cc381f36ef366df75,0
0x5d5bd6c29f01cc71de94566148151b23c2567b1c,0
0x4deea4d54d2601b40e84e2f9cc9e18deb930e216,0
0xebb9da147af29c19f5ee799b41157a66cef0fff6,0
0xc82b5368b65f2344bb33513dda0a25e83d3424c3,0
0x52fce7ab552af2bb9f287eea9652fc5c50543f2e,0
0x75c843fef23938f7db21ca3e52d1c272b56d4a83,0
0xa3e07738a2e33108cada7c8f458bb6512ba8e1ea,0
0x239d1ced8b09e597f07dfa598f6cd9794edc2dfd,0
0xc64a57bef34e50f258fdf9137587b4d25bec9c56,0
0x4ef5bf32e63e3614a492b1e9e6454d21df26e7a4,0
0x4e64c6c60de6a52097565d1bebe1949fd13d637a,0
0x5699bea2d5ca63fcf41485e984f459d767956987,0
0x83356f724f23ad92765ef979f412f0736d6e0e17,0
0x2eadde6b28e817e116276d33622df820bd071414,0
0xfbcfc57c61a39b68f2535faf6cd48174aaef8ad8,0
0x3c9dbde22f0b9d5f3000104e72ff4d5ccea5de49,0
0xc815af1c56869864888b7df0dbb03f1a5d180dad,0
0x5149792668ffe883a6c92d09a9d61f7b74bcfa80,0
0xbd3b8e79811b0945ad0f578667081802ee4761d1,0
0xb82fe47d7a61023cf1355d20e188287a9649b46a,0
0x3d10516fe671da99784992354862720c42ebc05e,0
0x9355a277280c0eaa3df1e10a11ed5be895529609,0
0x847ae3768bf8fc72f1ca36bebc2ff4a821729519,0
0x5e1f65274d844bc5fad99aaa4f68dc98b10e325a,0
0x4e7bd74ec641648b2eec13e424656140fa31e7b0,0
0x19f4652d4293d4dec7bf46bd5f3a8f80b87c07f8,0
0x702ca9a8606ae0094bed4740cc3b55d55c058714,0
0xccc1dc110ee37b882b7ab02507c5cf967bd2f552,0
0xb89814b12289f66066a398152612c4476723b40e,0
0xd30f8c9226e49da207dd3f9c34ef8fce45c4cf4d,0
0x26f18ba6f1778ae128a223c4b312ca833c3fb97f,0
0xdad57faeaafe1fce8c868421abe8b02e925d7d60,0
0xf3824db8ac94108161e2b6256ec0711eed84d6ac,0
